reason_type,bitmap_index,max_cost,mean_cost,min_cost,std_cost,n_samples,robustness
anti_reasons,01111111111111001101111111111111110110111011011011011011001101100110110110110110111011011011101110111110111011111111111111111111111111111111111101101101101101101101111111111001100011011111111110111101101101101101110110111101101110110111101101110111101100110111110111110111111101100110111011111111110110011100011000011000110011011000011000001100110110110110110110001101101101100011011011111111111111111111111111111111111111111110110000011000001100001100000110000000110110011111111011,104.59618526433847,92.04192720814362,77.02794346274095,6.02848399263221,13,0.7957105756555889
anti_reasons,01111111111111001101111111111111110110111011011011011011001101100110110110110110111011011011101110111110111011111111111111111111111111111111111101101101101101101101111111111001100011011111111110111101101101101101110110111101101110110111101101110111101100110111110111110111111101100110111011111111110110011100011000011000110011011000011000001100110110110110110110001101101101100011011011111111111111111111111111111111111011111110110000011000001100001100000110000000110110011111111011,104.25804554629131,91.85313466107331,76.87730691116833,6.010239030636319,13,0.7963710047923998
anti_reasons,01111111111111001101111111111111110110111011011011011011001101100110110110110110111011011011101110111110111011111111111111111111111101111111111101101101101101101101111111111001100011011111111110111101101101101101110110111101101110110111101101110111101100110111110111110111111101100110111011111111110110011100011000011000110011011000011000001100110110110110110110001101101101100011011011111111111111111111111111111111111011111110110000011000001100001100000110000000110110011111111011,103.94439456516149,91.33515863168378,76.34521473844455,6.051340739380416,13,0.796983604364919
anti_reasons,01111111111111001101111111111111110110011011011011011011001101100110110110110110111011011011101110111110111011111111111111111111111101111111111101101101101101101101111111111001100011011111111110111101101101101101110110111101101110110111101101110111101100110111110111110111111101100110111011111111110110011100011000011000110011011000011000001100110110110110110110001101101101100011011011111111111111111111111111111111111011111110110000011000001100001100000110000000110110011111111011,103.89441593345516,91.27148492481973,76.26170793992155,6.054311551456299,13,0.7970812188799704
anti_reasons,01101111111111011101111111111111110110111011011011011011001101100110110110110110111011011011101111111110111011111111111111111111111111111111111101101101101101101101111111111001100011011111111110111101101101101101110110111001101110110111101101110111101110111111110111110111111101100110111011111111110110011100011100011000110011011000011000001100110110110110110110001101101101100011011011111111110111111111100111111111111101111110110000011000001100001100000110000001110110011111111111,103.86629539522914,91.28469977807762,76.644924683016,5.92310399620129,13,0.7971361418061931
anti_reasons,01101111111111011101111111111111110110111011011011011011001101100110110110110110111011011011101111111110111011111111111111111111111111111111111101101101101101101101111111111001100011011111111110111101101101101101110110111001101110110111101101110111101110111111100111110111111101100110111011111111110110011100011100011000110011011000011000001100110110110110110110001101101101100011011011111111110111111111110111111111111101111110110000011000001100001100000110000001110110011111111111,103.8451558488718,91.15771673691903,76.30944008749299,5.9873231244509135,13,0.7971774299826723
anti_reasons,01111111111111001101111111111111110110111011011011011011001101100110110110110110111011011011101110111110111011111111111111111111111101111111111101101101101101101101111111111001100011011111111110111101101101101101110110111101101110110111101101110111101100110111110111110111111101100110111011110111110110011100011000011000110011011000011000001100110110110110110110001101101101100011011011111111111111111111111111111111111111111110110000011000001100001100000110000000110110011111111011,103.82304596406092,90.99123387064795,75.77301801102273,6.149016380193435,13,0.7972206133514435
anti_reasons,01111111111111001101111111111111110110011011011011011011001101100110110110110110111011011011101110111110111011111111111111111111111101111111111101101101101101101101111111111001100011011111111110111101101101101101110110111101101110110111101101110111101100110111110111110111111101100110111011110111110110011100011000011000110011011000011000001100110110110110110110001101101101100011011011111111111111111111111111111111111111111110110000011000001100001100000110000000110110011111111011,103.7730673323546,90.92756016378391,75.68951121249972,6.151700264586647,13,0.797318227866495
anti_reasons,01111111111111001101111111111111110110011011011011011011001101100110110110110110111011011011101110111110111011111111111111111111111111111111111101101101101101101101111111111001100011011111111110111101101101101101110110111101101110110111101101110111101100110111110111110111111101100110111011110111110110011100011000011000110011011000011000001100110110110110110110001101101101100011011011111111111111111111111111111111111011111110110000011000001100001100000110000000110110011111111011,103.74857859543727,91.25674364610312,76.07096683365087,6.090963151179119,13,0.7973660574307866
anti_reasons,01111111111111001101111111111111110110011011011011011011001101100110110110110110111011011011101110111110111011111111111111111111111101111111111101101101101101101101111111111001100011011111111110111101101101101101110110111101101110110111101101110111101100110111110111110111111101100110111011111111110110011100011000011000110011011000011000001100110110110110110110001101101101100011011011111111101111111111111111111111111011111110110000011000001100001100000110000000110110011111111011,103.72854676089132,91.02651364357754,76.00604740089591,6.098418639288009,13,0.7974051821076341
anti_reasons,01101111111111011101111111111111110110111011011011011011001101100110110110110110111011011011101110111110111011111111111111111111111111111111111101101101101101101101111111111001100011011111111110111101101101111101110110111001101110110111101101110111101110110111110111110111111101100110111011111111110110011100011100011000110011011000011000001100110110110110110110001101101101100011011011111111110111111111111111111111111101111110110000011000001100001100000110000001110110011111111111,103.68228686503521,91.13091678541807,76.41723972531248,5.975663064798861,13,0.7974955334667281
anti_reasons,01101111111111011101111111111111110110111011011111011011001101100110110110110110111011011011101110111110111011111111111111111111111111111111111101101111101101101101111111111001100011011111111110111101101101101101110110111001101110110111101101110111100110110111110111110111111101100110111011111111110110011100011100011000110011011000011000001100110110110110110110001101101101100011011011111111110111111111111111111111111101111110110000011000001100001100000110000001110110011111111111,103.65504751084126,91.4565718782816,76.49740548605925,5.9992639121220845,13,0.7975487353303882
anti_reasons,01101111111111011101111111111111110110111011011111011011001101100110110110110110011011011011101110111110111011111111111111111111111111111111111101101111101101101101111111111001100011011111111110111101101101101101110110111001101110110111101101110011101110110111110111110111111101100110111011111111110110011100011100011000110011011000011000001100110110110110110110001101101101100011011011111111110111111111111111111111111101111110110000011000001100001100000110000001110110011111111111,103.64508005866413,91.44541136682544,76.48587686734277,6.000502701215686,13,0.7975682030104216
anti_reasons,01101111111111011101111111111111110110111011011011011011001101100110110110110110111011011011101111111110111011111111111111111111110001111111111101111101101101101101111111111001100011011111111110111101101101101101110110111001101110110111101101110111101110110111110111110111111101100110111011111111110110011100011100011000110011011000011000001100110110110110110110001101101101100011011011111111110111111111111111111111111101111110110000011000001100001100000110000001110110011111111111,103.63262137593564,91.28499270760017,76.42274210215905,5.970303286120757,13,0.7975925363751257
