reason_type,bitmap_index,max_cost,mean_cost,min_cost,std_cost,n_samples,robustness
anti_reasons,1101100110111110011111101100110110011011011011011111011011011011111001110111101101101110011110110011000110011011100110111111110110001101100110110011011011000000011000110001100110011000000110000001100111100011000110001100000110001101101101101100110110000110111110111001100011001101101100000111110111001110001100110110111011111011000011000011000001100110110110011011000110110110110011011111000110011001101101100011001100111111011001110111001101101111111000110110110011011011000110110001110110110110110110001100110111110001100011111011011001101101100111101100011001100001100000011001100000000110110110000110000011001100011001100011011,110.67123279135855,105.60892549618144,77.11221731526531,7.3087198720054,18,0.7529659982335747
anti_reasons,1101100111111110011111101100110110011011011011011111011111011011011001111101101101101100011110110001100110011011101100111111110110011101100110110111011011000000011001100001100110011000000110000011000111100011000110001100000110001101101101101100110110000110111110111001100110001101101100001101110111001110110000110110111011111011000011000011000001100110110110011011001100110110110011011111000110011001101101100011001100111111011001110111011001101111111000110110110011011001100110110001110110110011110110001100110111110001101110111011011001101101101101101100110001100001100000110000011000000110011110000110000011000110011001100110011,109.18858961101755,104.2858384313277,74.53191203878717,7.582652920337288,18,0.7562754696182644
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110111111011111011110011000111011101110111111110110111101101100110111011011000001111001100001110011100111000111100001100110011100011001110011111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111001110111011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001101111100111111100011011111000110110011001101101110110110111101101100111111111001111000111001110000001111111011111111110011101100111101111111011,108.08862523489444,85.60407026357274,82.55772564435179,5.683279844435821,18,0.7587307472435392
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110111011111011110011000011011101110111111110110111101101100110111011011000000111001100011110011101111000111100011100110001100011001110011111111111111111111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111001110111001101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011001101101110110110111111111100111101110001111100111111111100001110111011111111111011001111111101111111011,107.91358354776322,85.13813601830134,82.40676603112159,5.748881230904872,18,0.7591214652951714
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110111011111011110011000011011101110111111110110111101101100110111011011000011111001100111110001100111001111100001100110001100011001110011111111111111111111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011111011011001110111100111100011111011110011011101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111110000011011111000110110011001101101110110110111111111100111001111001111000111111110000001100111011111111000011101100110001100111011,107.81569895360096,85.05245410978114,82.26614413124976,5.746719136789366,18,0.759339957692855
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011111011110011000011011101110111111110110111101101100110111011011000011111001100011110011101111000111100011100110011101111000110011111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100111111011000011100011000000110011011011011011001110111100111100011111011110011011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011001101101110110110111111111111110001100001111000110001111000001110111011001111000011001110111001111111011,107.68790033412355,84.45561011611275,81.36550186453134,5.873559214607878,18,0.7596252224684742
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011111011110011000011011100110111111110110111101101100110111011011000000111001100011110011101111000111100001100110011101111001110011111111111111110111110110110011101111111111100110011000110011011011100001111111110001110011000111100111111011000011100011000000110011011011011011011111111100111100011111011110111001101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111110000011011111000110110011011101101110110110111111111100111001100001111000111001111000001100111011111110000011101100111101110111011,107.56469817940632,84.57348786128063,81.62947583786531,5.812177817536995,18,0.7599002272781109
anti_reasons,1110011111111001111101110111011011101101101111111101111111101111100111110110111110110011011111011110011000011011100110111111110110111101101100110111011011000000111001100111110001100011000001100001100110001100111001110001111111111111111111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111011110111001101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111110000011011111000110110011001101101110110110111111101111111001100001110000111101110000001111111011111111000011101110111001100111011,107.53598066389821,84.82201964666154,81.93014334041094,5.738657839144816,18,0.7599643288752271
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011111011110011000111011101110111111110110111101101100110111011011000001111001100001110011100011011111100011100110011101111000110001111111111111110111110110110011101111111111100110011000110011011011100001111111110001110011000111100111111011000011100011000000110011011011011011011110111100111100011111011110011011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011001101101110110110111111101110110001100001111100110001110000001100111011111111000011101111111101100111011,107.50114675266404,84.52058455124072,81.6272308001093,5.805973091940758,18,0.7600420831413749
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111100110011011111011110011000111011101110111111110110111101100111110111011011000000111001100001110011000011000001110011000110001100111000110001111111111111110111111110110110001111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111011110011001101101100111110011101110110110001100110011011001110110001101101100110110011001111100001101111100011111110011011111000110110011001101101110110110111111101111110001111001111000110001100000001110111110000011111011101111110001111110011,107.49322869648738,83.84629910080699,80.82862213528006,5.969877513293338,18,0.7600597573739121
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110111111011111011110011000011011100110111111110110111101101100110111011011000000111001100111110011100011001111100001100110011100111001110011111111111111110111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110111001101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100110111000011011111000110110011001101101110110110111111111111111101110001110000111001100000001110111011111111000011001100111101111111011,107.43104700554507,85.15554381116154,81.94860588964772,5.63877845200003,18,0.7601985557911941
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110111011111011110011000011011101110111111110110111101101100110111011011000001111001100111110001100011000111100011100110001100111001110011111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110011011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100110111000011011111000110110011001101101110110110111111101111111111100001111100111111110000001110111011111111110011101110111001111110011,107.41561962765509,84.94054978140646,82.0177532518969,5.686013637134794,18,0.7602329919025557
anti_reasons,1110011111111001111101110111011011101101101111111101111111101111100111110110111110110011011110011110011000111011100110111111110111111101101100110111011011000000111001100001110011101111000001100001100110001100011000110001111111111111111111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110111011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011001101101110110110111101111111110001100001111000111111100000001110111011111111000011001100110001111111011,107.31299835503961,84.53619866084775,81.54707089484572,5.756671575376414,18,0.7604620572432151
anti_reasons,1101100111111110011111101100110110011011011011011111011111011011101101111101101101101110110011110001100110011011100110111100110110011101100110110111011011000000011001100001100110011000000110000011000111100011000110001100000110001101101101101100110110000110111110111001100110001101101100001101110111001110011000110110111011111011000011000011000001100110110110011011000110110110110011011111000110011001101101100011001100111111011001110111011001101110111000110110110011011011000110110111110110110011110110001100110111110000110011111011011001101101101101100110110000110000110000110001100000001100110110000011000001100110110001100110011,107.29651080459806,102.38580898855554,75.64146982882382,6.882081000291387,18,0.760498859811165
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011111011110011000111011101110111111110110111101101100110111011011000001111001100011110011100111001111100011100110001100111000110011111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011111011110111100111100011111001110111001101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111110000011011111000110110011001101101110110110111111111100110001111001111000111001110000001110111011111111110011101110111001110111011,107.20451429056746,84.54287237206395,81.71797203104343,5.727409787062695,18,0.7607042091728404
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110111011111011110011000111011101110111111110110111101101100110111011011000000111001100011110011100111000111100011100110011100111000110001111111111111110111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111001110111011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111110000011011111000110110011001101101110110110111111111111111001111001111110110001110000001110111011001111000011101111111001110110011,107.15952008691885,84.25157063962168,81.21226224263506,5.801477130300441,18,0.7608046426631276
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011110011110011000011011101110111111110110111101101100111111011011000000111001100111110011101111000111100001100110011100111001110011111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110111001101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111100011011111000110110011001101101110110110111111111111110001100001110000110001100000001100111011001111110011101111111001110111011,107.15683761208673,84.21495090237971,81.11899456216094,5.79806722377528,18,0.7608106303301636
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111100110011011110011110011000111011100110111111110110111101101100111111011011000001111001100011110011100111011111100001100110011100111000110011111111111111110111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110111011101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011011101101110110110111111101110111101110001111100111111111000001100111011111111000011101111111001110111011,107.01868075174586,84.38394865199206,81.52147280078678,5.712346145435073,18,0.7611190161791387
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011110011110011000111011101110111111110110111101101100110111011011000011111001100001110011100011000111100001100110001100111000110011111111111111111111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111011110111001101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011001101101110110110111111111111111001100001111000111101100000001100111011001110000011101100111001111111011,106.9856163770755,84.06540283792862,80.91951543381835,5.795361989697444,18,0.761192820586885
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110111011111011110011000011011101110111111110110111101101100110111111011000011111001100001110011100011000111100011100110011100111000110011111111111111111111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111001110011011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100110111100011011111000110110011001101101110110110111111111100111001111101111000111001111100001100111011001110000011101100111001110111011,106.89657127904172,84.17758738683385,81.09669951892961,5.7480542090303475,18,0.7613915819664248
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011110011110011001111011101110111111110110111101101100110111011011000000111001100111110011101111000111100011100110011100011001110011111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110111011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011011101101110110110111111111100110001100001111000111101110000001111111011001111111011101100111101100111011,106.87239420140173,83.85711179250134,80.75005014696366,5.8215552715838825,18,0.7614455486575854
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111100111111011110011110011000011011101110111111110110111101101100110111011011000001111001100001110011101111000111100001100110011100111001110011111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111001110011001101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011001101101110110110111111111110111101100001111000110001111000001111111011111111000011001100110001110110011,106.86550642152817,84.39252643038883,81.12661872498362,5.694132462555467,18,0.7614609231662317
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011111011110011000011011101110111111110110111101101100110111011011000000111001100011110011100011000111100001100110011100111000110011111111111111111111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111001110111011101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100110110000011011111000110110011011101101110110110111111101100111101111111111000110001110000001110111011001111110011001100110001111111011,106.76654026540626,84.1923742575942,81.13201211109738,5.710975501319142,18,0.7616818297647181
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111100110011011111011110011000011011101110111111110110111101101100110111011011000011111001100111110011100111000001100011100110011101111001110011111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110111011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011001101101110110110111111111111110001100001111000111001111100001110111011111110000011001100110001100110011,106.7404882128261,83.88709090850843,80.78374245233822,5.791062935562685,18,0.7617399816677989
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011110011110011000011011100110111111110110111101101100110111011011000000111001100011110001100111001111100011100110001101111001110001111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110111001101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111110000011011111000110110011001101101110110110111111111100111111100001111000110001110000001100111011111111110011101111111001100110011,106.72700789807894,84.02382882949607,80.94732272875092,5.7474502444359565,18,0.7617700716560738
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011110011110011000011011100110111111110110111101101100110111011011000011111001100111110001100011000001100001100110001100111001110001111111111111110111110110110011101111111111100110011000110011011011100001111111110001110011000111100111111011000011100011000000110011011011011011011110111100111100011111011110011011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011011101101110110110111111111100111001111001111000111001100000001110111011111110000011101110111001110111011,106.71851152546533,83.72057568831998,80.57228293240259,5.8207011762880345,18,0.761789036773515
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110111011111011110011000011011101110111111110110111101101100110111011011000000111001100011110011100011000111100001100110011100111001110001111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111001110111001101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111110000011011111000110110011001101101110110110111111101110110001110001110000111101110000001110111011001111111011001110111101100111011,106.63376647124096,83.84148653871885,80.7677159628923,5.769962723303633,18,0.76197819984098
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110111011110011110011000011011100110111111110110111101101100110111011011000000111011100001110011100011001111100011100110011100011001110001111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111011110111001101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111100011011111000110110011001101101110110110111101101111111101110001111000111001110000001110111011001110000011101111111001110111011,106.62634945221417,84.07957352865846,81.03986477006299,5.700799435995794,18,0.7619947556870219
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011111011110011000111011101110111111110110111101101100110111011011000000111001100111110011100011000001100011100110001100111000110001111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110111001101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100110110000011011111000110110011001101101110110110111111101100111101100001111100110001100000001110111011111111110011101111111101111111011,106.53910981389005,84.2219118940201,81.33452170062957,5.6438404484614875,18,0.7621894870225668
anti_reasons,1110011111111001111101110111011011101101101111111101111111101111100111110110111110110011011111011110011000111011101110111111110110111101101100110111011011000000111001100001110001100111000111100011100110011101111001110011111111111111111111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111001110111001101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100110110000011011111000110110011001101101110110110111111101100111101100001111000111101110000001100111011001111000011101111110001110110011,106.33055973513225,83.78281011122537,80.7033732763854,5.713963006047126,18,0.7626550005912227
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111100110011011111011110011000011011101110111111110110111101101100110111011011000001111001100001110011100011001111100011100110011100111000110001111111111111110111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111011110011011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111000011011111000110110011001101101110110110111101111100111001100001111000111101110000001100111011111111110011101100111101110111011,106.13962981741244,83.71721036906155,80.75483265739564,5.6750731787931255,18,0.7630811834432758
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111100110011011111011110011000111011101110111111110110111101101100110111011011000011111001100111110011101111000111100001100110011100011001110001111111111111111111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111001110011011101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100110110000011011111000110110011001101101110110110111101111110111001110001111000110001110000001111111011001110000011101110110001111110011,106.11122828071142,83.74012055838209,80.71154639912288,5.6660313435632395,18,0.7631445797305549
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111100110011011111011110011000011011100110111111110110111101101100110111011011000000111001100011110001100011000001100001100110011100011000110011111111111111110111110110110011101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011001110111100111100011111011110111011101101101111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111100011011111000110110011011101101110110110111101111100111001100001110000111101100000001111111011111111110011001100111101100110011,105.95659882149221,83.5371123312688,80.53438080622449,5.687511708532819,18,0.7634897347734548
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111100110011011110011110011000111011101110111111110110111111101100110111011011000000111001100001110001101111000001100001100110001100011000110001111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110011001101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100111111100011011111000110110011001101101110110110111101111100110001100001111100111001110000001110111011001111000011001110111001110110011,105.35961223061014,82.66692797209485,79.42111543753181,5.7620098159183035,18,0.7648222941281024
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111110110011011110011110011000111011101110111111110110111101101100110111011011000000111001100111110011100111000111100011100110001100011001110001111111111111110111110110110111101111111111100110011000110011011011100001111111110001110011000111100011111011000011100011000000110011011011011011011110111100111100011111011110111001101101100111110011101110110110001100110011011001110110001101101100110110011001111100001100111100110111000011011111000110110011011101101110110110111101111100110001100001111100110001100000001100111011001111111011101110110001100110011,104.86599161312739,82.52315071834886,79.13633920237375,5.684638219427558,18,0.765924125863555
anti_reasons,1110011111111001111100110111011011101101101111111101111111101111100111110110111100110011011110011110011000011011101100111111110110111101100111110111011011000000111000110011000001100011000000110001100110011000011000110011001111111111110111110110110011101111111111100110011000110011011011100001111111110001100011000111100011111011000011100011000000110011011011011011001110111100111100011111001110011001101101100011110011101110110110001100110011011001110110001101101100110110011001111100001101111100110110000011011111000110110011001101101110110110111101101100110001100001110000110001100000000110111110001110000011001100110000110110011,103.22409693831278,80.63609199325091,77.34539588681054,5.736476593370331,18,0.7695890693341232
