reason_type,bitmap_index,max_cost,mean_cost,min_cost,std_cost,n_samples,robustness
anti_reasons,111111111111111111011011111111101101101111111111111110111111111111111110110,21.9065353628312,19.8324352401681,17.661460260790886,0.7389483855393638,163,0.6870494948166972
anti_reasons,111011011110111111110011011111111111111101110110111111110111110011111111011,21.678300584920763,18.973797565528216,16.90658194934329,0.8815546456773712,163,0.6903099916439891
anti_reasons,111011111110111111011111111111111101101111111111111101110111111111011110111,21.501778931484075,19.65432522731695,17.821888247480285,0.7480058796138835,163,0.6928317295502275
anti_reasons,111111110111111111111111011111111111111101110110110110111111101110111111111,21.466484643852553,19.679962171104528,18.42875742429724,0.6645357958168986,163,0.6933359336592493
anti_reasons,111110110111111111111111011111111111111111110110110110111111101110111111111,21.3671716615576,19.712160616689133,18.169022227835537,0.6531073764724391,163,0.6947546905491772
anti_reasons,111011111111111111110111011111111111101100110111110110110111110111011111111,21.359211368248612,18.488338800797454,16.046692999922122,0.9824971846188769,163,0.6948684090250199
anti_reasons,111011111111111011110011111111111111101100110111110110111111110011111111111,21.34978335141456,19.069182084808507,17.25834893753658,0.7563835507666152,163,0.6950030949797921
anti_reasons,111011111111111011111011011111111111101100110111111110111111110111011111011,21.295115210051794,18.969235301141552,17.000130650333062,0.7773530770582111,163,0.6957840684278316
anti_reasons,111011011110110111110011011111111111111101110110111110110111110011111111111,21.26739061473657,18.621508305971727,16.444407591549176,0.9794375216313304,163,0.6961801340751919
anti_reasons,111011111110111011110111111111111011101100110111111110110111111111011111011,21.258134823879114,18.251946313163707,16.17330350742299,1.0117469311801648,163,0.6963123596588698
anti_reasons,111011111111111111111111111111111101101101111111111101110111110111011110110,21.239340301944726,18.898428873311907,17.24602701999382,0.7802843399320082,163,0.6965808528293611
anti_reasons,011111111011111111111111011111111101111111101110111110111111101110111111011,21.229233663430783,19.46850280525525,17.41727914853553,0.7463390657215403,163,0.6967252333795602
anti_reasons,011011110110111111111110001111111011111111110111111111111110111110111011111,21.188022482174038,18.76099004183247,16.830915956082276,0.8527354112468472,163,0.6973139645403709
anti_reasons,111011111110111111111111111111111101101111111111111100111111110111011110110,21.121087100718338,19.116252539976927,17.169463459732885,0.8155591102838877,163,0.6982701842754524
anti_reasons,111011111111111111111011111111111101101101110111111101110111110111111110110,21.115498674657683,18.55056295218281,16.858409544338887,0.8024988360149654,163,0.6983500189334617
